RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5033,15750569,Iweobiegbunam,684.0,Germany,Female,46.0,3,102955.14,2,1,0,154137.33,0
982,15566156,Franklin,749.0,Germany,Female,44.0,0,71497.79,2,0,0,151083.8,0
299,15650068,Johnson,511.0,France,Male,58.0,0,149117.31,1,1,1,162599.51,0
3267,15779744,Chou,537.0,Spain,Male,30.0,1,103138.17,1,1,1,96555.42,0
3237,15810800,Ositadimma,673.0,Spain,Female,32.0,0,0.0,1,1,1,72873.33,0
99,15604348,Allard,710.0,Spain,Male,22.0,8,0.0,2,0,0,99645.04,0
6044,15760851,Gratton,629.0,France,Male,31.0,6,0.0,2,1,0,93881.75,0
8977,15796617,McGregor,720.0,France,Male,29.0,2,0.0,2,1,0,39925.52,0
4289,15762882,Manna,577.0,Germany,Female,31.0,4,61211.18,1,1,1,145250.43,0
336,15697441,Hsueh,485.0,France,Male,29.0,7,182123.79,1,1,0,116828.51,1
737,15794278,Romani,816.0,Spain,Male,67.0,6,151858.98,1,1,1,72814.31,0
2174,15649738,White,698.0,France,Female,46.0,0,0.0,2,1,1,125962.02,0
9412,15796115,Forbes,689.0,Germany,Female,40.0,4,78119.59,4,1,0,119259.34,1
9641,15647203,Gebhart,750.0,France,Female,35.0,3,0.0,1,1,0,191520.5,0
1543,15690678,Brooks,530.0,France,Female,33.0,4,129307.32,1,1,1,172930.28,0
4546,15667476,Cox,477.0,Germany,Female,36.0,3,117700.86,1,0,0,74042.0,0
5684,15651664,Wilder,615.0,France,Female,61.0,1,104267.7,1,1,0,62845.64,1
5997,15745455,Navarrete,638.0,Germany,Male,62.0,4,108716.59,2,1,1,74241.09,0
5060,15579915,Glennon,707.0,France,Male,29.0,4,0.0,2,1,0,139953.94,0
7686,15769980,Singleton,705.0,Germany,Female,40.0,3,92889.91,1,1,1,15642.384285714286,0
7727,15757617,Lewis,735.0,France,Male,55.0,6,134140.68,1,1,0,2267.88,0
8530,15623858,Charteris,603.0,France,Male,45.0,9,0.0,1,0,0,148516.79,0
3903,15720305,Power,591.0,Spain,Female,40.0,1,86376.29,1,0,1,136767.16,1
6310,15785342,Shipp,705.0,France,Male,25.0,9,0.0,2,0,1,112331.19,0
6758,15766667,Langler,717.0,Spain,Male,36.0,2,102989.83,2,0,1,49185.57,0
6427,15749123,Sokolova,743.0,Spain,Male,45.0,7,157332.26,1,1,0,125424.42,0
6289,15568562,Moss,689.0,France,Male,40.0,8,160272.27,1,1,0,,0
6243,15673333,Wilson,698.0,Germany,Male,52.0,8,96781.39,1,1,1,153373.71,0
8973,15718780,Cox,650.0,Spain,Female,6.4,4,79450.09,1,1,1,118324.75,0
1347,15777826,Wofford,643.0,France,Male,30.0,5,94443.77,1,1,1,165614.4,0
9523,15664504,Beede,418.0,France,Male,35.0,7,0.0,2,1,1,88878.15,0
4881,15611580,Wood,751.0,Spain,Male,33.0,4,79281.61,1,1,0,117547.76,0
684,15786905,Russo,749.0,Germany,Female,40.0,8,141782.57,2,0,0,86333.63,0
5123,15655632,MacDonald,655.0,France,Male,27.0,2,131691.33,1,1,0,49480.66,0
7365,15641733,Mishina,671.0,France,Female,34.0,5,164757.56,1,1,0,110748.88,0
3955,15758755,Beneventi,729.0,France,Female,34.0,9,132121.71,1,0,1,105409.31,0
5952,15590637,Ahmed,721.0,France,Male,41.0,7,0.0,2,0,1,61018.85,0
7975,15722632,Dickson,716.0,Germany,Male,50.0,2,119655.77,1,1,1,12944.17,1
2024,15731890,Chukwukere,601.0,France,Male,41.0,1,123971.16,1,0,1,172814.99,0
7678,15711977,Finch,695.0,France,Male,36.0,4,161533.0,1,1,0,100940.91,0
3702,15678317,Manfrin,603.0,France,Male,46.0,2,0.0,2,1,1,59563.49,0
8378,15567147,Ratten,,Spain,Male,40.0,4,0.0,2,1,1,81908.09,0
2512,15693267,Dickson,679.0,Germany,Female,34.0,7,121063.85,1,1,0,56984.58,0
200,15811127,Volkov,521.0,France,Male,35.0,6,96423.84,1,1,0,10488.44,0
7742,15634501,Wei,441.0,France,Male,60.0,1,140614.15,1,0,1,174381.23,0
3500,15759566,Tochukwu,617.0,France,Male,74.0,10,0.0,2,1,1,53949.98,0
862,15809100,Nucci,548.0,France,Female,,2,172448.77,1,1,0,188083.77,1
7181,15632789,Maclean,794.0,France,Male,30.0,8,0.0,2,1,1,24113.91,0
4888,15614213,Muramats,620.0,France,Male,37.0,0,107548.94,1,1,0,71175.94,0
4058,15769272,Clark,510.0,France,Female,26.0,6,136214.08,1,0,0,159742.33,0
3867,15656840,Zikoranachukwudimma,547.0,France,Female,29.0,6,104450.86,1,1,1,37160.28,0
30,15656300,Lucciano,411.0,France,Male,145.0,0,59697.17,2,1,1,53483.21,0
8739,15624397,Moore,627.0,France,Male,43.0,8,71240.3,1,0,1,127734.16,0
9350,15749093,Tretyakova,801.0,France,Male,43.0,4,158713.08,2,0,0,98586.14,0
1089,15645517,Philip,850.0,Spain,Male,22.0,2,0.0,2,1,1,9684.52,0
1997,15755678,Kovalyov,534.0,France,Male,62.0,2,0.0,2,0,0,42763.12,1
3783,15680449,Hsing,431.0,Germany,Female,44.0,2,138843.7,1,1,0,37688.31,1
5976,15758039,Ash,614.0,France,Male,44.0,6,0.0,2,0,1,104930.46,0
9932,15647800,Greco,850.0,France,Female,34.0,6,101266.51,1,1,0,33501.98,0
2489,15571148,Baranov,645.0,Spain,Female,21.0,1,0.0,2,0,0,28726.07,0
7284,15795690,Shao,667.0,France,Male,31.0,3,99513.91,1,1,1,189657.26,0
6693,15677087,Green,662.0,France,Female,39.0,5,138106.75,1,0,0,19596.73,0
3663,15628123,Robinson,632.0,France,Female,28.0,5,118890.81,1,0,1,145157.97,0
4882,15614778,Robertson,579.0,France,Male,31.0,6,0.0,2,1,0,26149.25,0
893,15585255,Moore,577.0,France,Male,42.0,9,0.0,1,1,0,74077.91,0
9498,15617454,Ifeatu,684.0,France,Female,25.0,1,0.0,2,0,1,144978.47,0
4648,15581733,Bates,781.0,France,Female,28.0,4,0.0,2,1,0,177703.15,0
1211,15658969,Gray,711.0,France,Male,51.0,7,0.0,3,1,0,38409.79,1
5813,15587835,Osinachi,850.0,France,Male,41.0,3,136416.82,1,0,1,57844.26,0
2809,15615991,Udegbulam,654.0,France,Male,42.0,7,99263.09,1,1,1,67607.9,0
7832,15635143,Fennescey,749.0,France,Male,42.0,2,56726.83,2,0,1,185543.35,0
2656,15643658,Barber,850.0,Germany,Male,53.0,2,94078.97,2,1,0,36980.54,0
9120,15576065,Sims,731.0,Spain,Female,40.0,5,171325.98,1,1,1,159718.27,1
6793,15776096,Halpern,606.0,Spain,Male,34.0,3,161572.24,1,0,1,191076.22,0
6448,15614834,Long,619.0,Spain,Female,31.0,3,141751.82,1,0,1,61531.86,0
196,15594815,Aleshire,807.0,France,Male,35.0,3,174790.15,1,1,1,600.36,0
140,15640905,Vasin,579.0,Spain,Female,35.0,1,129490.36,2,0,1,8590.83,1
3430,15674678,Bradley,731.0,Germany,Female,43.0,9,79120.27,1,0,0,548.52,1
5162,15772250,Udegbunam,842.0,Spain,Male,46.0,9,0.0,1,0,0,17268.02,0
3061,15599533,Tsao,569.0,France,Female,43.0,7,0.0,2,1,1,77703.19,0
2963,15605000,John,550.0,France,Male,38.0,9,140278.99,3,1,1,24493.865714285716,1
7622,15604963,Fraser,661.0,France,Male,39.0,5,0.0,2,0,0,181461.46,0
4249,15703292,Chimezie,573.0,France,Male,26.0,8,86270.93,2,1,1,90177.3,0
8468,15667456,Ross,709.0,Spain,Male,62.0,3,0.0,2,1,1,82195.15,0
42,15738148,Clarke,465.0,France,Female,51.0,8,122522.32,1,0,0,181297.65,1
5688,15691840,Fraser,505.0,Germany,Female,37.0,6,159863.9,2,0,1,125307.87,0
6835,15625035,Mills,703.0,France,Male,50.0,8,160139.59,2,1,1,79314.1,0
4375,15717290,Onyekaozulu,688.0,Germany,Male,41.0,2,112871.19,2,0,1,65520.74,0
8342,15749807,Graham,516.0,Spain,Female,31.0,3,0.0,2,1,0,124202.26,0
3419,15632272,Lung,792.0,France,Female,42.0,2,0.0,2,1,0,92664.09,0
5749,15678412,Nwankwo,645.0,France,Female,45.0,8,85325.93,1,0,0,22558.74,0
1103,15746410,Thompson,432.0,Spain,Male,38.0,7,0.0,2,1,0,150580.88,0
5015,15773731,John,758.0,Spain,Female,35.0,5,0.0,2,0,0,100365.51,0
8076,15745250,Simpson,850.0,France,Male,58.0,8,156652.13,1,0,0,25899.21,1
8301,15802625,Hardy,733.0,Germany,Male,48.0,7,85915.52,1,1,1,23860.5,0
8807,15598940,Achebe,681.0,Germany,Male,38.0,6,181804.34,2,1,1,57517.71,0
1356,15615029,Munro,734.0,Spain,Male,39.0,6,0.0,1,1,1,95135.27,0
981,15624729,Tsao,594.0,France,Male,27.0,0,197041.8,1,0,0,151912.49,0
5870,15734461,Brooks,562.0,Germany,Male,31.0,2,112708.2,1,0,1,186370.3,0
8734,15714241,Haddon,749.0,Spain,Male,42.0,9,222267.63,1,0,0,101108.85,1
4306,15775294,Weber,692.0,France,Female,31.0,2,0.0,2,1,0,91829.17,1
8349,15796230,Morley,642.0,Germany,Female,36.0,2,124495.98,3,1,1,57904.22,1
6412,15791172,Yeh,672.0,Germany,Female,21.0,1,35741.69,1,1,0,28789.94,0
8499,15624892,Dennis,712.0,Germany,Male,37.0,7,93978.96,2,1,0,60651.77,0
8853,15752097,Chiazagomekpere,708.0,Spain,Male,38.0,8,99640.89,1,1,0,12429.22,0
3528,15650545,Tomlinson,849.0,France,Male,69.0,7,71996.09,1,1,1,139065.94,0
2078,15744843,K'ung,569.0,Spain,Female,34.0,6,144855.34,1,0,0,196555.32,0
6174,15580560,Harris,769.0,France,Female,73.0,1,0.0,1,1,1,29792.11,0
9133,15737194,Tu,635.0,France,Female,33.0,5,0.0,2,1,0,122949.71,0
9903,15797665,Docherty,730.0,France,Female,27.0,7,0.0,2,1,0,144099.48,0
8236,15760177,Lombardi,564.0,Spain,Male,37.0,9,100252.18,1,1,1,1022234.6399999999,0
9790,15814040,Munroe,610.0,France,Female,45.0,1,0.0,2,1,1,199657.46,0
7466,15772941,Lane,666.0,Germany,Male,30.0,3,110153.27,1,0,1,74849.46,0
5642,15662232,Learmonth,675.0,Germany,Male,42.0,2,92616.64,2,1,0,8567.18,0
5737,15775116,Anderson,581.0,France,Male,31.0,3,0.0,2,0,0,89040.61,0
4767,15719858,Chao,659.0,Spain,Female,38.0,9,0.0,2,1,1,35701.06,0
4352,15666163,Hayward,695.0,France,Male,43.0,1,100421.1,1,1,1,101141.28,0
1689,15804610,Valdez,601.0,France,Female,41.0,1,0.0,2,0,1,160607.06,0
8891,15788723,McIntyre,599.0,Germany,Female,49.0,10,143888.22,2,1,1,166236.38,1
5625,15581295,Ch'ien,617.0,Spain,Female,45.0,1,0.0,1,1,0,143298.06,0
170,15611325,Wood,682.0,Germany,Male,24.0,9,57929.81,2,0,0,53134.3,0
1411,15710164,P'eng,523.0,France,Female,73.0,7,0.0,2,0,0,130883.9,1
3785,15723169,Williams,640.0,France,Female,31.0,9,138857.59,1,1,0,48640.77,0
485,15676519,George,615.0,Spain,Male,61.0,9,0.0,2,1,0,150227.85,1
5057,15690958,Cantrell,767.0,Germany,Male,23.0,2,139542.82,1,0,1,28038.28,0
6001,15658577,Massie,629.0,France,Female,37.0,10,99546.25,3,0,1,25136.95,1
58,15647091,Endrizzi,725.0,Germany,Male,19.0,0,75888.2,1,0,0,45613.75,0
3090,15662067,Summers,743.0,France,Male,40.0,8,68155.59,1,1,0,94876.65,0
8558,15752622,Kerr,729.0,France,Female,32.0,7,38550.06,1,0,1,179230.23,0
3849,15577831,Byrne,560.0,Germany,Male,41.0,4,152532.3,1,0,0,10779.69,0
7012,15609356,Chimaraoke,5576.0,France,Female,25.0,1,0.0,2,0,0,87803.32,0
1965,15738318,Kung,800.0,France,Female,40.0,5,97764.41,1,1,0,98640.15,1
7481,15812766,Golubeva,490.0,Spain,Male,40.0,6,156111.08,1,0,0,190889.13,0
8052,15697801,Sokolova,605.0,Germany,Female,56.0,1,74129.18,2,1,1,62199.78,1
234,15723886,Fiore,767.0,Germany,Male,20.0,3,119714.25,2,0,1,150135.38,0
9046,15749951,Sacco,766.0,Germany,Male,27.0,5,126285.73,1,1,0,177614.17,1
1972,15780954,Cran,582.0,Spain,Male,26.0,4,65848.36,2,1,0,30149.21,0
7909,15579287,Rossi,581.0,France,Male,35.0,4,0.0,2,0,1,86383.82,0
776,15752137,McElroy,648.0,France,Male,33.0,7,134944.0,1,1,1,117036.38,0
9220,15712596,Huang,499.0,France,Male,31.0,4,0.0,1,1,0,25950.49,0
8071,15583764,Wilkes,791.0,Germany,Male,31.0,1,130240.33,1,0,0,96546.55,0
2113,15631201,Hill,472.0,Spain,Female,28.0,4,0.0,2,1,0,1801.77,0
6177,15604146,Kaodilinakachukwu,608.0,Germany,Female,38.0,8,103653.51,2,1,1,137079.86,0
3249,15800515,Singh,64.5,France,Male,35.0,5,128653.59,1,1,0,127558.26,0
2048,15814536,Conti,549.0,France,Male,37.0,2,112541.54,2,0,0,47432.43,0
6158,15612444,Manfrin,549.0,France,Male,29.0,3,0.0,2,1,0,146090.38,0
8813,15773146,Rubeo,652.0,France,Male,26.0,3,137998.2,2,0,1,168989.77,0
9420,15798605,Tien,686.0,Germany,Male,26.0,1,57422.62,1,1,1,79189.4,0
9710,15682839,Genovesi,575.0,France,Female,57.0,8,137936.94,1,1,1,84475.13,0
7814,15592751,Okwudiliolisa,684.0,Germany,Female,63.0,3,81245.79,1,1,0,69643.31,1
6102,15588695,Su,833.0,Spain,Male,32.0,6,0.0,1,1,1,44323.22,1
9542,15669290,Fan,603.0,France,Male,38.0,8,59360.77,1,1,1,191457.06,0
8904,15790019,Onwughara,520.0,France,Male,35.0,9,105387.89,1,1,1,25059.06,0
751,15790314,Onuoha,649.0,France,Male,41.0,0,0.0,2,0,1,130567.02,0
4316,15763980,Beneventi,632.0,Germany,Male,30.0,1,58668.02,1,1,1,78670.52,0
9782,15650424,Bryant,641.0,France,Female,48.0,3,147341.43,1,1,1,157458.61,1
5549,15639662,Phillips,710.0,France,Male,38.0,2,0.0,2,1,0,96.27,0
8276,15737489,Ramsden,610.0,Spain,Female,46.0,5,116886.59,1,0,0,107973.44,0
2856,15693203,Powell,710.0,Spain,Female,75.0,5,0.0,2,1,1,9376.89,0
5577,15635964,Eve,566.0,Germany,Male,65.0,4,120100.41,1,1,0,107563.16,1
2902,15603246,Genovesi,498.0,France,Male,73.0,2,170241.7,2,1,1,165407.96,0
7733,15765846,Chuang,820.0,Spain,Female,31.0,2,94222.53,1,1,0,103570.8,0
4167,15654562,Ma,850.0,Spain,Female,45.0,5,174088.3,4,1,0,5669.31,1
9807,15648272,Medvedeva,658.0,Spain,Male,35.0,9,71829.34,1,1,1,68141.92,0
4470,15692443,Piccio,612.0,Spain,Male,33.0,5,69478.57,1,1,0,8973.67,1
4646,15782144,Gilroy,522.0,France,Female,34.0,3,0.0,2,1,1,3894.34,0
5211,15738954,Pisano,551.0,France,Male,35.0,7,129717.3,2,0,0,86937.2,0
6778,15770214,Bryant,754.0,France,Female,27.0,7,0.0,2,1,0,144134.64,0
9671,15651336,Chidiebere,756.0,France,Female,32.0,4,0.0,2,1,0,147040.25,0
6582,15598744,Ch'ang,576.0,Germany,Female,71.0,6,140273.47,1,1,1,193135.25,1
7847,15755416,Hart,557.0,France,Female,27.0,3,87739.08,1,1,1,123096.56,0
2553,15756560,Moran,4792.0,Spain,Female,46.0,7,81742.84,2,1,0,83282.21,0
8130,15729246,Hardacre,847.0,Spain,Male,31.0,5,0.0,2,1,1,76326.67,0
752,15634245,Muecke,758.0,Germany,Female,47.0,9,95523.16,1,1,0,73294.48,0
4396,15790324,Green,660.0,France,Female,20.0,6,167685.56,1,1,0,57929.9,0
2482,15764105,Milne,475.0,France,Female,57.0,1,0.0,2,1,0,89248.99,0
9971,15587133,Thompson,518.0,France,Male,42.0,7,151027.05,2,1,0,119377.36,0
1541,15605950,Onwuamaeze,530.0,Germany,Male,23.0,1,137060.88,2,1,1,165227.23,0
5908,15813862,Yevseyev,526.0,Spain,Male,66.0,7,132044.6,2,1,1,158365.89,0
9827,15686917,Tu,789.0,Spain,Female,40.0,4,0.0,2,1,0,137402.27,0
2870,15594084,Anderson,524.0,France,Male,22.0,9,0.0,2,1,0,74405.34,0
4374,15596455,Mao,546.0,Spain,Female,45.0,2,0.0,1,0,0,197789.83,1
8504,15794101,Barese,559.0,France,Female,48.0,2,0.0,2,0,1,137961.41,0
4059,15771966,Akobundu,557.0,France,Male,39.0,8,146200.01,1,1,0,177944.64,0
8375,15646720,Tsui,628.0,Spain,Female,55.0,7,0.0,3,1,0,85890.75,1
2805,15751175,Bess,648.0,France,Female,44.0,2,0.0,2,1,1,58652.23,0
1713,15744983,Burgmann,712.0,Spain,Male,47.0,1,139887.01,1,1,1,95719.73,0
7856,15663808,Ifesinachi,666.0,Germany,Female,59.0,8,152614.51,2,1,1,188782.3,0
3015,15679297,Volkova,628.0,Spain,Male,43.0,3,184926.61,1,1,0,122937.57,0
891,15768104,Wright,788.0,Spain,Male,37.0,8,141541.25,1,0,0,66013.27,0
6314,15812482,Young,575.0,France,Male,27.0,3,139301.68,1,1,0,99843.98,0
3672,15616666,Artemova,646.0,Germany,Female,52.0,6,111739.4,2,0,1,68367.18,0
8653,15787204,Howe,774.0,Spain,Female,43.0,1,110646.54,1,0,0,108804.28,0
3620,15715939,Wright,730.0,France,Male,33.0,0,0.0,2,1,0,1474.79,0
1873,15706593,Ellis,850.0,Spain,Female,50.0,10,0.0,2,1,1,33741.84,0
74,15779052,Ballard,604.0,Germany,Female,25.0,5,157780.84,2,1,1,58426.81,0
1448,15697311,Nebechukwu,697.0,Spain,Male,56.0,5,110802.03,1,1,1,50230.31,1
3309,15733014,Nolan,813.0,France,Female,62.0,10,64667.95,2,0,1,140454.14,0
1828,15740104,Tuan,425.0,Spain,Female,22.0,7,169649.73,2,0,1,136365.0,1
3948,15719950,Sutherland,682.0,France,Male,61.0,10,73688.2,1,1,1,172141.33,0
4398,15743478,Johnson,659.0,Germany,Male,39.0,8,52106.33,2,1,1,107964.36,0
7267,15762716,Chigozie,762.0,Spain,Female,60.0,10,168920.75,1,1,0,31445.03,1
4828,15665053,Nixon,636.0,Spain,Male,52.0,4,111284.53,1,0,1,32936.44,1
7099,15642391,Lettiere,621.0,Germany,Male,51.0,4,109978.83,1,0,0,177740.58,1
7779,15697034,Norris,583.0,Spain,Female,22.0,2,0.0,2,0,1,5985.36,0
8650,15632736,Liang,850.0,Germany,Female,30.0,3,104911.35,2,1,1,42933.26,0
4916,15594409,Belov,710.0,France,Male,45.0,1,0.0,2,1,1,36154.66,0
872,15692750,McGregor,629.0,Germany,Female,45.0,7,129818.39,3,1,0,9217.55,1
5506,15802466,Donaldson,534.0,France,Female,53.0,7,0.0,2,1,1,80619.17,0
2183,15724889,Chinweuba,665.0,Spain,Male,38.0,9,0.0,1,0,1,87412.74,0
5411,15723613,Jenkins,623.0,France,Female,28.0,4,0.0,2,1,0,41227.67,0
8229,15632609,Burdekin,554.0,France,Female,39.0,10,160132.75,1,1,0,32824.15,0
8749,15673971,Houghton,655.0,Germany,Female,44.0,6,146498.76,1,1,0,64853.51,1
911,15599660,Bennett,604.0,France,Male,36.0,6,116229.85,2,1,1,79633.38,0
4044,15698294,Royster,,Spain,Male,31.0,1,0.0,2,1,0,135382.23,0
9993,15657105,Chukwualuka,726.0,Spain,Male,36.0,2,0.0,1,1,0,195192.4,0
4280,15781777,Sutherland,604.0,France,Male,33.0,3,148659.48,1,0,0,42437.75,0
955,15660429,Ch'in,665.0,Spain,Female,42.0,2,156371.61,2,0,1,156774.94,1
7454,15702571,Wright,778.0,Germany,Female,35.0,1,151958.19,3,1,1,131238.37,1
7406,15704315,Teng,556.0,France,Male,6.8,8,163757.06,1,1,1,104000.06,0
3945,15794792,Golubev,612.0,France,Female,31.0,8,117989.76,1,1,1,54129.86,0
1813,15595221,Trevisano,850.0,Germany,Female,33.0,7,134678.13,1,1,0,113177.95,0
1755,15802501,Onyeorulu,724.0,Germany,Male,33.0,5,103564.83,2,1,0,121085.72,0
7929,15640789,Butler,711.0,France,Male,38.0,4,123345.85,1,1,0,141827.83,0
1660,15741429,Hudson,680.0,Spain,Female,31.0,9,119825.75,2,1,1,101139.3,0
7806,15672499,Iadanza,635.0,France,Male,34.0,3,134692.4,2,1,1,83773.02,0
6682,15736717,Ma,602.0,France,Male,,7,155271.83,1,1,1,179446.31,0
2393,15656912,Aitken,649.0,Spain,Male,51.0,4,0.0,1,1,1,150390.57,0
8286,15572631,Ndubuisi,609.0,France,Male,25.0,10,0.0,1,0,1,109895.16,0
3447,15764654,Zikoranachidimma,649.0,France,Male,37.0,9,87374.88,2,1,1,247.36,0
498,15733616,Sopuluchukwu,806.0,France,Male,40.0,5,80613.93,1,1,1,142838.64,0
5957,15594928,Pagnotto,798.0,Germany,Female,,4,129055.13,1,1,0,157147.59,0
8171,15641366,Y?an,599.0,Germany,Male,61.0,1,124737.96,1,0,1,90389.61,1
9057,15793311,Smith,765.0,Germany,Female,46.0,8,119492.88,2,0,1,166896.01,1
2144,15612109,Speth,,France,Male,38.0,9,122334.26,2,1,1,181507.44,0
8792,15783276,Forbes,725.0,France,Female,25.0,9,0.0,2,1,1,168607.74,0
547,15708916,Paterson,587.0,France,Male,38.0,0,0.0,2,1,0,47414.15,0
5611,15783816,Lori,733.0,France,Female,28.0,5,0.0,2,0,0,12761.16,0
2872,15798824,Kennedy,671.0,Spain,Male,38.0,0,92674.94,2,1,0,3647.57,0
395,15620505,Celis,594.0,Spain,Female,24.0,0,97378.54,1,1,1,71405.17,0
2168,15780846,Redding,787.0,France,Male,33.0,1,126588.81,2,0,1,62163.53,0
3178,15759684,Ting,66.0,France,Female,27.0,7,176227.07,2,0,1,139481.53,0
1645,15701109,Andreyev,663.0,France,Female,37.0,7,0.0,1,1,1,185210.63,0
3970,15743673,Wood,551.0,Spain,Male,27.0,2,113873.22,1,1,1,85129.77,1
1059,15706186,McKenzie,640.0,Germany,Male,33.0,8,81677.22,2,0,0,34925.56,0
6193,15731781,Onyemachukwu,551.0,France,Male,43.0,7,0.0,2,1,0,178393.68,0
2300,15763171,Hu,650.0,Germany,Female,25.0,2,114330.95,1,1,1,25325.07,0
9912,15776229,MacPherson,682.0,France,Male,44.0,3,115282.3,1,0,0,23766.4,0
2513,15769522,O'Connor,734.0,France,Male,51.0,1,118537.47,1,1,1,116912.45,0
1170,15650351,Millar,653.0,France,Female,38.0,8,102133.38,1,1,1,166520.96,0
6607,15633181,Swinton,792.0,France,Male,31.0,6,71269.89,2,0,1,125912.77,0
2080,15784736,Jamieson,562.0,France,Male,45.0,6,136855.24,1,1,0,46864.0,0
7005,15571121,Kodilinyechukwu,670.0,France,Female,50.0,8,138340.06,1,0,1,3159.15,0
6434,15574369,Bianchi,415.0,Spain,Male,53.0,5,167259.44,1,1,1,22357.25,0
3807,15740383,Jimenez,594.0,Spain,Female,38.0,10,0.0,2,1,0,58332.91,0
3805,15760825,Fraser,604.0,France,Female,40.0,1,0.0,2,1,0,123207.17,0
2516,15744327,Ruth,564.0,France,Male,40.0,4,0.0,1,1,0,85455.62,1
3159,15811177,Beneventi,643.0,France,Female,31.0,3,167949.48,1,1,0,143162.34,0
889,15702968,Artemieva,733.0,Germany,Male,74.0,3,106545.53,1,1,1,134589.58,0
8270,15636736,McLachlan,611.0,France,Female,53.0,7,0.0,2,0,1,156495.39,1
3666,15748696,Page,733.0,France,Male,42.0,9,150507.21,1,0,1,169964.12,0
1337,15682563,Larionova,618.0,Spain,Male,38.0,5,126473.99,1,1,0,91972.49,0
541,15667896,De Luca,833.0,France,Male,37.0,8,151226.18,2,1,1,136129.49,0
2101,15804814,Ts'ui,759.0,France,Male,40.0,4,0.0,2,1,0,124615.59,0
6531,15808851,Bufkin,511.0,Germany,Female,75.0,9,105609.17,1,0,1,105425.18,0
8144,15609058,Wan,676.0,France,Male,23.0,1,107787.47,1,0,1,116378.82,0
5259,15627002,Taylor,728.0,France,Male,38.0,1,115934.74,1,1,1,139059.05,0
2662,15688409,Donaldson,742.0,France,Female,28.0,2,191864.51,1,1,0,108457.99,1
4400,15572547,Vaguine,670.0,France,Female,45.0,9,104930.38,1,1,0,155921.81,1
7321,15778142,Shih,850.0,Germany,Female,31.0,1,130089.56,2,1,1,4466.21,0
1924,15629575,Wheare,717.0,France,Male,36.0,2,148061.89,1,1,0,179128.69,1
7417,15592326,Baker,583.0,France,Male,36.0,8,0.0,2,0,1,5571.59,0
9244,15815534,Guidry,505.0,Spain,Male,37.0,0,134006.39,1,1,1,93736.69,0
3070,15570932,Pirozzi,666.0,France,Male,43.0,7,137780.74,2,1,1,119100.05,1
5350,15567246,Selwyn,684.0,Germany,Male,32.0,3,102630.13,2,1,1,127433.47,0
6740,15769191,Lipton,509.0,France,Male,55.0,8,132387.91,2,1,1,170360.11,0
9268,15580912,McNeill,748.0,France,Male,32.0,5,154737.88,2,1,1,172638.13,0
4269,15709941,Feng,753.0,France,Male,46.0,8,0.0,3,1,0,90747.94,1
6988,15577170,Manfrin,532.0,France,Male,60.0,5,76705.87,2,0,1,13889.73,0
1,15634602,Hargrave,619.0,France,Female,42.0,2,0.0,1,1,1,101348.88,1
7903,15613962,Kenechi,499.0,France,Female,38.0,9,0.0,2,0,1,183042.2,0
2570,15700657,Thornton,641.0,Germany,Female,40.0,2,110086.69,1,1,0,159773.14,0
9774,15698462,Chiu,532.0,France,Male,7.2,4,0.0,2,1,1,132798.78,0
2483,15672610,Somadina,567.0,Spain,Male,40.0,4,118628.8,1,0,0,91973.63,0
8634,15801414,Bitter,767.0,France,Female,35.0,2,0.0,2,0,0,144251.38,0
9031,15799635,Arbour,577.0,Spain,Male,51.0,2,108867.0,1,0,0,140800.66,1
382,15591509,Milano,690.0,France,Male,36.0,7,101583.11,2,1,0,123775.15,0
6604,15683213,Bergamaschi,554.0,France,Female,35.0,10,74988.59,2,0,1,190155.13,0
8526,15751084,Mancini,712.0,France,Female,29.0,8,140170.61,1,1,1,38170.04,0
7743,15571940,Afamefula,579.0,Spain,Male,22.0,3,118680.57,1,1,1,49829.8,0
3912,15710527,Matthews,782.0,France,Female,35.0,4,0.0,1,1,1,119565.34,0
849,15646558,Clamp,611.0,Spain,Male,51.0,1,122874.74,1,1,1,149648.45,0
9572,15716085,Norris,739.0,Spain,Female,41.0,8,0.0,1,1,0,191694.77,1
2223,15763662,Longo,711.0,Germany,Male,43.0,2,39043.29,2,1,1,175423.69,0
7153,15737998,Cheng,529.0,France,Male,46.0,8,0.0,1,0,0,126511.94,1
6396,15707918,Bentley,741.0,Germany,Female,36.0,0,127675.39,2,1,0,74260.16,0
8226,15804142,Tan,670.0,Spain,Female,57.0,3,175575.95,2,1,0,99061.75,1
4931,15569670,Alexeyeva,627.0,Germany,Male,30.0,6,112372.96,1,1,1,118029.09,0
3077,15584114,Ogbonnaya,678.0,Germany,Female,43.0,2,153393.18,2,1,1,193828.27,0
4278,15797910,Zetticci,775.0,Germany,Male,51.0,2,123783.25,1,1,1,944310.99,0
6089,15752912,Perkin,661.0,France,Female,30.0,7,0.0,2,1,0,72196.57,0
2339,15806307,Favors,537.0,France,Male,37.0,3,0.0,2,1,1,20603.32,0
7637,15673238,McCarthy,517.0,Germany,Female,59.0,8,154110.99,2,1,0,101240.08,1
8658,15684316,Udokamma,532.0,France,Male,43.0,9,0.0,2,0,0,190573.91,1
